Fecha,Date,TMAX,TMIN,RAIN,S.Rad,Kc
12/27/1985,Dec-85,32.53716996,22.73716996,0,21.083758,0.8
12/28/1985,Dec-85,33.38436766,21.98436766,0,19.785284,0.8
12/29/1985,Dec-85,32.00745474,23.40745474,0,19.243566,0.8
12/30/1985,Dec-85,32.62155342,24.12155342,0,18.312814,0.8
12/31/1985,Dec-85,33.16437463,24.36437463,0,18.349302,0.8
1/1/1986,Jan-86,34.14043015,22.34043015,0,19.796748,0.8
1/2/1986,Jan-86,33.54193505,22.14193505,0,20.376662,0.8
1/3/1986,Jan-86,30.91264349,21.91264349,0,17.26861,0.8
1/4/1986,Jan-86,33.77850144,21.17850144,0,17.016448,0.8
1/5/1986,Jan-86,30.29000416,21.89000416,0,19.555574,0.8
1/6/1986,Jan-86,32.82991763,22.42991763,0,19.409034,0.8
1/7/1986,Jan-86,33.11163336,22.91163336,0,20.006078,0.8
1/8/1986,Jan-86,32.98934317,22.38934317,0,20.56621,0.8
1/9/1986,Jan-86,32.30121142,22.10121142,0,21.03393,0.8
1/10/1986,Jan-86,33.785682,22.185682,0,20.537032,0.8
